what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395106220090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106226989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106296717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395106328972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395106329156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395106329340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106330086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106421834
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395106423859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106424419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106437302
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395106437329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106439494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106440976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106452229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106468445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106472645
